league,player_id,salary,season,season_end,season_start,team
NBA,anderni01,"2,670,000 ",1993-94,1994,1993,Orlando Magic
NBA,anderni01,"3,090,000 ",1994-95,1995,1994,Orlando Magic
NBA,anderni01,"3,200,000 ",1995-96,1996,1995,Orlando Magic
NBA,anderni01,"3,790,000 ",1996-97,1997,1996,Orlando Magic
NBA,anderni01,"4,000,000 ",1997-98,1998,1997,Orlando Magic
NBA,anderni01,"3,200,000 ",1998-99,1999,1998,Orlando Magic
NBA,anderni01,"5,051,906 ",1999-00,2000,1999,Sacramento Kings
NBA,anderni01,"3,750,000 ",2000-01,2001,2000,Sacramento Kings
NBA,anderni01,"5,401,906 ",2001-02,2002,2001,Memphis Grizzlies
NBA,anderni01,"6,101,906 ",2002-03,2003,2002,Cleveland Cavaliers
NBA,anderri01,"150,000 ",1987-88,1988,1987,Portland Trail Blazers
NBA,anderri01,"375,000 ",1988-89,1989,1988,Portland Trail Blazers
NBA,anderro01,"115,000 ",1985-86,1986,1985,Cleveland Cavaliers
NBA,anderro01,"200,000 ",1987-88,1988,1987,Indiana Pacers
NBA,anderro01,"300,000 ",1988-89,1989,1988,Philadelphia 76ers
NBA,anderro01,"425,000 ",1990-91,1991,1990,Philadelphia 76ers
NBA,anderro01,"1,000,000 ",1991-92,1992,1991,Philadelphia 76ers
NBA,anderro01,"950,000 ",1992-93,1993,1992,Philadelphia 76ers
NBA,anderro01,"300,000 ",1993-94,1994,1993,Philadelphia 76ers
NBA,anderry01,"1,225,200 ",2008-09,2009,2008,New Jersey Nets
NBA,anderry01,"1,317,120 ",2009-10,2010,2009,Orlando Magic
NBA,anderry01,"1,409,040 ",2010-11,2011,2010,Orlando Magic
NBA,anderry01,"2,244,601 ",2011-12,2012,2011,Orlando Magic
NBA,anderry01,"8,700,000 ",2012-13,2013,2012,New Orleans Hornets
NBA,anderry01,"8,308,500 ",2013-14,2014,2013,New Orleans Pelicans
NBA,anderry01,"8,491,500 ",2014-15,2015,2014,New Orleans Pelicans
NBA,anderry01,"8,500,000 ",2015-16,2016,2015,New Orleans Pelicans
NBA,anderry01,"18,735,364 ",2016-17,2017,2016,Houston Rockets
NBA,anderry01,"19,578,455 ",2017-18,2018,2017,Houston Rockets
NBA,andersh01,"220,000 ",1996-97,1997,1996,Utah Jazz
NBA,andersh01,"1,200,000 ",1997-98,1998,1997,Utah Jazz
NBA,andersh01,"1,300,000 ",1998-99,1999,1998,Utah Jazz
NBA,andersh01,"2,000,000 ",1999-00,2000,1999,Houston Rockets
NBA,andersh01,"2,200,000 ",2000-01,2001,2000,Houston Rockets
NBA,andersh01,"5,500,000 ",2001-02,2002,2001,New York Knicks
NBA,andersh01,"6,100,000 ",2002-03,2003,2002,New York Knicks
NBA,andersh01,"6,700,000 ",2003-04,2004,2003,New York Knicks
NBA,andersh01,"7,300,000 ",2004-05,2005,2004,New York Knicks
NBA,andersh01,"873,699 ",2004-05,2005,2004,Miami Heat
NBA,andersh01,"7,900,000 ",2005-06,2006,2005,New York Knicks
NBA,andersh01,"1,035,000 ",2005-06,2006,2005,Miami Heat
NBA,andersh01,"7,244,726 ",2006-07,2007,2006,New York Knicks
NBA,anderwi01,"500,000 ",1988-89,1989,1988,San Antonio Spurs
NBA,anderwi01,"725,000 ",1990-91,1991,1990,San Antonio Spurs
NBA,anderwi01,"775,000 ",1991-92,1992,1991,San Antonio Spurs
NBA,anderwi01,"2,075,000 ",1992-93,1993,1992,San Antonio Spurs
NBA,anderwi01,"2,075,000 ",1993-94,1994,1993,San Antonio Spurs
NBA,anderwi01,"2,075,000 ",1994-95,1995,1994,San Antonio Spurs
NBA,anderwi01,"2,075,000 ",1995-96,1996,1995,Toronto Raptors
NBA,anderwi01,"510,000 ",1999-00,2000,1999,Miami Heat
NBA,andrima01,"398,762 ",2005-06,2006,2005,Cleveland Cavaliers
NBA,andrima01,"664,209 ",2006-07,2007,2006,Chicago Bulls
NBA,anigbik01,"950,000 ",2017-18,2018,2017,Indiana Pacers
NBA,anslemi01,"200,000 ",1990-91,1991,1990,Orlando Magic
NBA,anstech01,"713,900 ",1997-98,1998,1997,Dallas Mavericks
NBA,anstech01,"985,200 ",1998-99,1999,1998,Dallas Mavericks
NBA,anstech01,"1,113,720 ",1999-00,2000,1999,Chicago Bulls
NBA,antetgi01,"1,792,560 ",2013-14,2014,2013,Milwaukee Bucks
NBA,antetgi01,"1,873,200 ",2014-15,2015,2014,Milwaukee Bucks
NBA,antetgi01,"1,953,960 ",2015-16,2016,2015,Milwaukee Bucks
NBA,antetgi01,"2,995,421 ",2016-17,2017,2016,Milwaukee Bucks
NBA,antetgi01,"22,471,910 ",2017-18,2018,2017,Milwaukee Bucks
NBA,antetth01,"105,888 ",2015-16,2016,2015,New York Knicks
NBA,anthoca01,"3,229,200 ",2003-04,2004,2003,Denver Nuggets
NBA,anthoca01,"3,471,360 ",2004-05,2005,2004,Denver Nuggets
NBA,anthoca01,"3,713,640 ",2005-06,2006,2005,Denver Nuggets
NBA,anthoca01,"4,694,041 ",2006-07,2007,2006,Denver Nuggets
NBA,anthoca01,"13,041,250 ",2007-08,2008,2007,Denver Nuggets
NBA,anthoca01,"14,410,581 ",2008-09,2009,2008,Denver Nuggets
NBA,anthoca01,"15,779,912 ",2009-10,2010,2009,Denver Nuggets
NBA,anthoca01,"17,149,243 ",2010-11,2011,2010,New York Knicks
NBA,anthoca01,"18,518,574 ",2011-12,2012,2011,New York Knicks
NBA,anthoca01,"19,450,000 ",2012-13,2013,2012,New York Knicks
NBA,anthoca01,"22,407,474 ",2013-14,2014,2013,New York Knicks
NBA,anthoca01,"22,458,000 ",2014-15,2015,2014,New York Knicks
NBA,anthoca01,"22,875,000 ",2015-16,2016,2015,New York Knicks
NBA,anthoca01,"24,559,380 ",2016-17,2017,2016,New York Knicks
NBA,anthoca01,"26,243,760 ",2017-18,2018,2017,Oklahoma City Thunder
NBA,anthogr01,"865,000 ",1991-92,1992,1991,New York Knicks
NBA,anthogr01,"1,067,000 ",1992-93,1993,1992,New York Knicks
NBA,anthogr01,"1,269,000 ",1993-94,1994,1993,New York Knicks
NBA,anthogr01,"1,471,000 ",1994-95,1995,1994,New York Knicks
NBA,anthogr01,"1,673,000 ",1995-96,1996,1995,Vancouver Grizzlies
NBA,anthogr01,"1,875,000 ",1996-97,1997,1996,Vancouver Grizzlies
NBA,anthogr01,"272,250 ",1997-98,1998,1997,Seattle SuperSonics
NBA,anthogr01,"1,000,000 ",1998-99,1999,1998,Portland Trail Blazers
NBA,anthogr01,"1,100,000 ",1999-00,2000,1999,Portland Trail Blazers
NBA,anthogr01,"3,500,000 ",2000-01,2001,2000,Portland Trail Blazers
NBA,anthogr01,"3,000,000 ",2001-02,2002,2001,Chicago Bulls
NBA,anthogr01,"1,500,000 ",2002-03,2003,2002,Chicago Bulls
NBA,anthojo01,"427,163 ",2007-08,2008,2007,Miami Heat
NBA,anthojo01,"711,517 ",2008-09,2009,2008,Miami Heat
NBA,anthojo01,"825,497 ",2009-10,2010,2009,Miami Heat
NBA,anthojo01,"3,300,000 ",2010-11,2011,2010,Miami Heat
NBA,anthojo01,"3,600,000 ",2011-12,2012,2011,Miami Heat
NBA,anthojo01,"3,750,000 ",2012-13,2013,2012,Miami Heat
NBA,anthojo01,"3,800,000 ",2013-14,2014,2013,Miami Heat
NBA,anthojo01,"3,800,000 ",2014-15,2015,2014,Detroit Pistons
NBA,anthojo01,"2,500,000 ",2015-16,2016,2015,Detroit Pistons
NBA,anthojo01,"663,810 ",2016-17,2017,2016,San Antonio Spurs
NBA,anticpe01,"1,250,000 ",2014-15,2015,2014,Atlanta Hawks
NBA,anunoog01,"1,645,200 ",2017-18,2018,2017,Toronto Raptors
NBA,applike01,"161,776 ",2015-16,2016,2015,Orlando Magic
NBA,araujra01,"2,082,720 ",2004-05,2005,2004,Toronto Raptors
NBA,araujra01,"2,238,960 ",2005-06,2006,2005,Toronto Raptors
NBA,araujra01,"2,395,200 ",2006-07,2007,2006,Utah Jazz
NBA,archiro01,"349,458 ",2002-03,2003,2002,Memphis Grizzlies
NBA,archiro01,"563,679 ",2003-04,2004,2003,Orlando Magic
NBA,arenagi01,"332,817 ",2001-02,2002,2001,Golden State Warriors
NBA,arenagi01,"512,435 ",2002-03,2003,2002,Golden State Warriors
NBA,arenagi01,"8,536,000 ",2003-04,2004,2003,Washington Wizards
NBA,arenagi01,"9,389,600 ",2004-05,2005,2004,Washington Wizards
NBA,arenagi01,"10,243,200 ",2005-06,2006,2005,Washington Wizards
NBA,arenagi01,"11,096,800 ",2006-07,2007,2006,Washington Wizards
NBA,arenagi01,"11,950,400 ",2007-08,2008,2007,Washington Wizards
NBA,arenagi01,"14,653,466 ",2008-09,2009,2008,Washington Wizards
NBA,arenagi01,"16,192,080 ",2009-10,2010,2009,Washington Wizards
NBA,arenagi01,"17,730,694 ",2010-11,2011,2010,Orlando Magic
NBA,arenagi01,"19,269,307 ",2011-12,2012,2011,Orlando Magic
NBA,arenagi01,"20,807,922 ",2012-13,2013,2012,Orlando Magic
NBA,arizatr01,"385,277 ",2004-05,2005,2004,New York Knicks
NBA,arizatr01,"682,051 ",2005-06,2006,2005,New York Knicks
NBA,arizatr01,"3,100,000 ",2006-07,2007,2006,Orlando Magic
NBA,arizatr01,"3,100,000 ",2007-08,2008,2007,Los Angeles Lakers
NBA,arizatr01,"3,100,000 ",2008-09,2009,2008,Los Angeles Lakers
NBA,arizatr01,"5,854,000 ",2009-10,2010,2009,Houston Rockets
NBA,arizatr01,"6,322,320 ",2010-11,2011,2010,New Orleans Hornets
NBA,arizatr01,"6,790,640 ",2011-12,2012,2011,New Orleans Hornets
NBA,arizatr01,"7,258,960 ",2012-13,2013,2012,Washington Wizards
NBA,arizatr01,"7,727,280 ",2013-14,2014,2013,Washington Wizards
NBA,arizatr01,"8,579,089 ",2014-15,2015,2014,Houston Rockets
NBA,arizatr01,"8,193,030 ",2015-16,2016,2015,Houston Rockets
NBA,arizatr01,"7,806,971 ",2016-17,2017,2016,Houston Rockets
NBA,arizatr01,"7,420,912 ",2017-18,2018,2017,Houston Rockets
NBA,armstbj01,"425,000 ",1990-91,1991,1990,Chicago Bulls
NBA,armstbj01,"435,000 ",1991-92,1992,1991,Chicago Bulls
NBA,armstbj01,"540,000 ",1992-93,1993,1992,Chicago Bulls
NBA,armstbj01,"620,000 ",1993-94,1994,1993,Chicago Bulls
NBA,armstbj01,"2,800,000 ",1994-95,1995,1994,Chicago Bulls
NBA,armstbj01,"2,400,000 ",1995-96,1996,1995,Golden State Warriors
NBA,armstbj01,"2,400,000 ",1996-97,1997,1996,Golden State Warriors
NBA,armstbj01,"2,600,000 ",1997-98,1998,1997,Golden State Warriors
NBA,armstbj01,"2,800,000 ",1998-99,1999,1998,Los Angeles Lakers
NBA,armstbj01,"850,000 ",1998-99,1999,1998,Orlando Magic
NBA,armstbj01,"510,000 ",1999-00,2000,1999,Chicago Bulls
NBA,armstbr01,"865,800 ",2001-02,2002,2001,New Jersey Nets
NBA,armstbr01,"930,720 ",2002-03,2003,2002,New Jersey Nets
NBA,armstbr01,"995,650 ",2003-04,2004,2003,New Jersey Nets
NBA,armstda01,"350,000 ",1995-96,1996,1995,Orlando Magic
NBA,armstda01,"410,000 ",1996-97,1997,1996,Orlando Magic
NBA,armstda01,"350,000 ",1997-98,1998,1997,Orlando Magic
NBA,armstda01,"2,900,000 ",1998-99,1999,1998,Orlando Magic
NBA,armstda01,"4,125,000 ",1999-00,2000,1999,Orlando Magic
NBA,armstda01,"3,100,000 ",2000-01,2001,2000,Orlando Magic
NBA,armstda01,"4,005,000 ",2001-02,2002,2001,Orlando Magic
NBA,armstda01,"4,010,000 ",2002-03,2003,2002,Orlando Magic
NBA,armstda01,"2,475,000 ",2003-04,2004,2003,New Orleans Hornets
NBA,armstda01,"2,275,000 ",2004-05,2005,2004,Dallas Mavericks
NBA,armstda01,"1,138,500 ",2005-06,2006,2005,Dallas Mavericks
NBA,armstda01,"1,178,348 ",2006-07,2007,2006,Indiana Pacers
NBA,armstda01,"1,219,590 ",2007-08,2008,2007,New Jersey Nets
NBA,armsthi01,"1,767,600 ",2006-07,2007,2006,New Orleans/Oklahoma City Hornets
NBA,armsthi01,"1,900,200 ",2007-08,2008,2007,New Orleans Hornets
NBA,armsthi01,"2,032,800 ",2008-09,2009,2008,New Orleans Hornets
NBA,armsthi01,"2,801,198 ",2009-10,2010,2009,Houston Rockets
NBA,armsthi01,"992,680 ",2010-11,2011,2010,Atlanta Hawks
NBA,arroyca01,"332,817 ",2001-02,2002,2001,Toronto Raptors
NBA,arroyca01,"546,000 ",2002-03,2003,2002,Utah Jazz
NBA,arroyca01,"800,000 ",2003-04,2004,2003,Utah Jazz
NBA,arroyca01,"4,000,000 ",2004-05,2005,2004,Utah Jazz
NBA,arroyca01,"4,000,000 ",2005-06,2006,2005,Detroit Pistons
NBA,arroyca01,"4,100,000 ",2006-07,2007,2006,Orlando Magic
NBA,arroyca01,"4,100,000 ",2007-08,2008,2007,Orlando Magic
NBA,arroyca01,"1,107,572 ",2009-10,2010,2009,Miami Heat
NBA,arroyca01,"1,223,166 ",2010-11,2011,2010,Miami Heat
NBA,arthuda01,"977,160 ",2008-09,2009,2008,Memphis Grizzlies
NBA,arthuda01,"1,050,480 ",2009-10,2010,2009,Memphis Grizzlies
NBA,arthuda01,"1,123,680 ",2010-11,2011,2010,Memphis Grizzlies
NBA,arthuda01,"2,027,119 ",2011-12,2012,2011,Memphis Grizzlies
NBA,arthuda01,"3,006,217 ",2012-13,2013,2012,Memphis Grizzlies
NBA,arthuda01,"3,231,683 ",2013-14,2014,2013,Denver Nuggets
NBA,arthuda01,"3,457,149 ",2014-15,2015,2014,Denver Nuggets
NBA,arthuda01,"2,814,000 ",2015-16,2016,2015,Denver Nuggets
NBA,arthuda01,"8,070,175 ",2016-17,2017,2016,Denver Nuggets
NBA,arthuda01,"7,464,912 ",2017-18,2018,2017,Denver Nuggets
NBA,asikom01,"1,721,000 ",2010-11,2011,2010,Chicago Bulls
NBA,asikom01,"1,857,500 ",2011-12,2012,2011,Chicago Bulls
NBA,asikom01,"8,374,646 ",2012-13,2013,2012,Houston Rockets
NBA,asikom01,"8,374,646 ",2013-14,2014,2013,Houston Rockets
NBA,asikom01,"8,374,646 ",2014-15,2015,2014,New Orleans Pelicans
NBA,asikom01,"11,000,000 ",2015-16,2016,2015,New Orleans Pelicans
NBA,asikom01,"9,904,494 ",2016-17,2017,2016,New Orleans Pelicans
NBA,asikom01,"10,595,505 ",2017-18,2018,2017,Chicago Bulls
NBA,askewvi01,"135,000 ",1991-92,1992,1991,Golden State Warriors
NBA,askewvi01,"180,000 ",1992-93,1993,1992,Seattle SuperSonics
NBA,askewvi01,"1,460,000 ",1994-95,1995,1994,Seattle SuperSonics
NBA,askewvi01,"1,810,000 ",1995-96,1996,1995,Seattle SuperSonics
NBA,askewvi01,"2,000,000 ",1996-97,1997,1996,Indiana Pacers
NBA,askewvi01,"272,250 ",1997-98,1998,1997,Portland Trail Blazers
NBA,askinke01,"150,000 ",1990-91,1991,1990,Miami Heat
NBA,askinke01,"202,000 ",1991-92,1992,1991,Miami Heat
NBA,askinke01,"250,000 ",1992-93,1993,1992,Miami Heat
NBA,askinke01,"313,000 ",1993-94,1994,1993,Miami Heat
NBA,askinke01,"406,000 ",1994-95,1995,1994,Miami Heat
NBA,askinke01,"550,000 ",1995-96,1996,1995,Miami Heat
NBA,askinke01,"650,000 ",1996-97,1997,1996,Miami Heat
NBA,askinke01,"750,000 ",1997-98,1998,1997,Miami Heat
NBA,askinke01,"725,000 ",1998-99,1999,1998,Miami Heat
NBA,askinke01,"1,752,400 ",1999-00,2000,1999,Miami Heat
NBA,atkinch01,"385,000 ",1999-00,2000,1999,Orlando Magic
NBA,atkinch01,"3,000,000 ",2000-01,2001,2000,Detroit Pistons
NBA,atkinch01,"3,300,000 ",2001-02,2002,2001,Detroit Pistons
NBA,atkinch01,"3,600,000 ",2002-03,2003,2002,Detroit Pistons
NBA,atkinch01,"3,900,000 ",2003-04,2004,2003,Detroit Pistons
NBA,atkinch01,"4,200,000 ",2004-05,2005,2004,Los Angeles Lakers
NBA,atkinch01,"4,500,000 ",2005-06,2006,2005,Washington Wizards
NBA,atkinch01,"3,000,000 ",2006-07,2007,2006,Memphis Grizzlies
NBA,atkinch01,"3,000,000 ",2007-08,2008,2007,Denver Nuggets
NBA,atkinch01,"3,240,000 ",2008-09,2009,2008,Oklahoma City Thunder
NBA,atkinch01,"1,306,455 ",2009-10,2010,2009,Detroit Pistons
NBA,atkinch01,"760,000 ",2009-10,2010,2009,Minnesota Timberwolves
NBA,augmost01,"875,000 ",1991-92,1992,1991,Atlanta Hawks
NBA,augmost01,"1,138,000 ",1992-93,1993,1992,Atlanta Hawks
NBA,augmost01,"1,400,000 ",1993-94,1994,1993,Atlanta Hawks
NBA,augmost01,"1,662,500 ",1994-95,1995,1994,Atlanta Hawks
NBA,augmost01,"2,160,000 ",1995-96,1996,1995,Atlanta Hawks
NBA,augmost01,"2,480,000 ",1996-97,1997,1996,Detroit Pistons
NBA,augmost01,"2,800,000 ",1997-98,1998,1997,Portland Trail Blazers
NBA,augmost01,"3,200,000 ",1998-99,1999,1998,Portland Trail Blazers
NBA,augmost01,"3,450,000 ",1999-00,2000,1999,Houston Rockets
NBA,augmost01,"510,000 ",1999-00,2000,1999,Portland Trail Blazers
NBA,augmost01,"923,500 ",2000-01,2001,2000,Portland Trail Blazers
NBA,augmost01,"2,400,000 ",2001-02,2002,2001,Charlotte Hornets
NBA,augmost01,"2,400,000 ",2002-03,2003,2002,New Orleans Hornets
NBA,augmost01,"2,400,000 ",2003-04,2004,2003,New Orleans Hornets
NBA,augmost01,"1,100,000 ",2004-05,2005,2004,Orlando Magic
NBA,augmost01,"1,138,500 ",2005-06,2006,2005,Orlando Magic
NBA,augusdj01,"2,208,960 ",2008-09,2009,2008,Charlotte Bobcats
NBA,augusdj01,"2,385,480 ",2009-10,2010,2009,Charlotte Bobcats
NBA,augusdj01,"2,540,400 ",2010-11,2011,2010,Charlotte Bobcats
NBA,augusdj01,"3,236,470 ",2011-12,2012,2011,Charlotte Bobcats
NBA,augusdj01,"3,500,000 ",2012-13,2013,2012,Indiana Pacers
NBA,augusdj01,"1,267,000 ",2013-14,2014,2013,Toronto Raptors
NBA,augusdj01,"3,000,000 ",2014-15,2015,2014,Oklahoma City Thunder
NBA,augusdj01,"3,000,000 ",2015-16,2016,2015,Denver Nuggets
NBA,augusdj01,"7,250,000 ",2016-17,2017,2016,Orlando Magic
NBA,augusdj01,"7,250,000 ",2017-18,2018,2017,Orlando Magic
NBA,augusja01,"412,718 ",2006-07,2007,2006,Orlando Magic
NBA,augusja01,"687,456 ",2007-08,2008,2007,Orlando Magic
NBA,austiis01,"130,000 ",1991-92,1992,1991,Utah Jazz
NBA,austiis01,"400,000 ",1992-93,1993,1992,Utah Jazz
NBA,austiis01,"450,000 ",1993-94,1994,1993,Utah Jazz
NBA,austiis01,"247,500 ",1996-97,1997,1996,Miami Heat
NBA,austiis01,"384,000 ",1997-98,1998,1997,Miami Heat
NBA,austiis01,"5,000,000 ",1998-99,1999,1998,Orlando Magic
NBA,austiis01,"4,819,451 ",1999-00,2000,1999,Washington Wizards
NBA,austiis01,"5,500,000 ",2000-01,2001,2000,Vancouver Grizzlies
NBA,austiis01,"5,695,715 ",2001-02,2002,2001,Memphis Grizzlies
NBA,aventan01,"500,000 ",1992-93,1993,1992,Milwaukee Bucks
NBA,aventan01,"650,000 ",1993-94,1994,1993,Orlando Magic
NBA,aventan01,"800,000 ",1994-95,1995,1994,Orlando Magic
NBA,aventan01,"950,000 ",1995-96,1996,1995,Vancouver Grizzlies
NBA,aventan01,"510,000 ",1999-00,2000,1999,Los Angeles Clippers
NBA,averywi01,"1,196,520 ",1999-00,2000,1999,Minnesota Timberwolves
NBA,averywi01,"1,286,160 ",2000-01,2001,2000,Minnesota Timberwolves
NBA,averywi01,"1,375,920 ",2001-02,2002,2001,Minnesota Timberwolves
NBA,ayongu01,"1,567,500 ",2011-12,2012,2011,New Orleans Hornets
NBA,ayongu01,"1,500,000 ",2012-13,2013,2012,Milwaukee Bucks
NBA,ayongu01,"1,500,000 ",2013-14,2014,2013,Atlanta Hawks
NBA,pendeje02,"457,588 ",2009-10,2010,2009,Portland Trail Blazers
NBA,pendeje02,"1,500,000 ",2011-12,2012,2011,Indiana Pacers
NBA,pendeje02,"1,500,000 ",2012-13,2013,2012,Indiana Pacers
NBA,pendeje02,"1,750,000 ",2013-14,2014,2013,San Antonio Spurs
NBA,pendeje02,"1,828,750 ",2014-15,2015,2014,San Antonio Spurs
NBA,pendeje02,"317,232 ",2015-16,2016,2015,Los Angeles Clippers
NBA,azubuke01,"251,657 ",2006-07,2007,2006,Golden State Warriors
NBA,azubuke01,"50,000 ",2006-07,2007,2006,Houston Rockets
NBA,azubuke01,"687,456 ",2007-08,2008,2007,Golden State Warriors
NBA,azubuke01,"2,900,000 ",2008-09,2009,2008,Golden State Warriors
NBA,azubuke01,"3,132,000 ",2009-10,2010,2009,Golden State Warriors
NBA,azubuke01,"3,300,000 ",2010-11,2011,2010,New York Knicks
NBA,azubuke01,"885,120 ",2012-13,2013,2012,Cleveland Cavaliers
NBA,babbch01,"48,028 ",2014-15,2015,2014,Boston Celtics
NBA,babbilu01,"1,645,440 ",2010-11,2011,2010,Portland Trail Blazers
NBA,babbilu01,"1,768,800 ",2011-12,2012,2011,Portland Trail Blazers
NBA,babbilu01,"1,892,280 ",2012-13,2013,2012,Portland Trail Blazers
NBA,babbilu01,"981,084 ",2014-15,2015,2014,New Orleans Pelicans
NBA,babbilu01,"1,100,000 ",2015-16,2016,2015,New Orleans Pelicans
NBA,babbilu01,"1,227,000 ",2016-17,2017,2016,Miami Heat
NBA,babbilu01,"1,974,159 ",2017-18,2018,2017,Miami Heat
NBA,babicmi01,"200,000 ",1990-91,1991,1990,Cleveland Cavaliers
NBA,bacondw01,"815,615 ",2017-18,2018,2017,Charlotte Hornets
NBA,bagarda01,"795,000 ",2000-01,2001,2000,Chicago Bulls
NBA,bagarda01,"854,640 ",2001-02,2002,2001,Chicago Bulls
NBA,bagarda01,"830,947 ",2002-03,2003,2002,Chicago Bulls
NBA,bagarda01,"1,599,076 ",2003-04,2004,2003,Chicago Bulls
NBA,baglejo01,"209,000 ",1984-85,1985,1984,Cleveland Cavaliers
NBA,baglejo01,"300,000 ",1985-86,1986,1985,Cleveland Cavaliers
NBA,baglejo01,"300,000 ",1986-87,1987,1986,Cleveland Cavaliers
NBA,baglejo01,"475,000 ",1987-88,1988,1987,New Jersey Nets
NBA,baglejo01,"500,000 ",1988-89,1989,1988,New Jersey Nets
NBA,baglejo01,"550,000 ",1990-91,1991,1990,Boston Celtics
NBA,baglejo01,"550,000 ",1991-92,1992,1991,Boston Celtics
NBA,baglejo01,"550,000 ",1992-93,1993,1992,Boston Celtics
NBA,baglejo01,"600,000 ",1993-94,1994,1993,Boston Celtics
NBA,baileja01,"500,000 ",1985-86,1986,1985,New York Knicks
NBA,baileja01,"550,000 ",1986-87,1987,1986,New Jersey Nets
NBA,baileja01,"300,000 ",1987-88,1988,1987,Phoenix Suns
NBA,baileth01,"225,000 ",1984-85,1985,1984,Utah Jazz
NBA,baileth01,"260,000 ",1985-86,1986,1985,Utah Jazz
NBA,baileth01,"549,000 ",1987-88,1988,1987,Utah Jazz
NBA,baileth01,"600,000 ",1988-89,1989,1988,Utah Jazz
NBA,baileth01,"1,000,000 ",1989-90,1990,1989,Utah Jazz
NBA,baileth01,"1,000,000 ",1990-91,1991,1990,Utah Jazz
NBA,baileth01,"1,000,000 ",1991-92,1992,1991,Minnesota Timberwolves
NBA,baileth01,"1,000,000 ",1992-93,1993,1992,Minnesota Timberwolves
NBA,baileth01,"1,000,000 ",1993-94,1994,1993,Minnesota Timberwolves
NBA,baileth01,"850,000 ",1998-99,1999,1998,Utah Jazz
NBA,baileth01,"510,000 ",1999-00,2000,1999,Utah Jazz
NBA,baileto01,"287,500 ",1998-99,1999,1998,Phoenix Suns
NBA,baileto01,"535,000 ",1999-00,2000,1999,Phoenix Suns
NBA,bairsca01,"507,336 ",2014-15,2015,2014,Chicago Bulls
NBA,bairsca01,"845,059 ",2015-16,2016,2015,Chicago Bulls
NBA,bakerro01,"543,471 ",2016-17,2017,2016,New York Knicks
NBA,bakerro01,"4,328,000 ",2017-18,2018,2017,New York Knicks
NBA,bakervi01,"866,000 ",1993-94,1994,1993,Milwaukee Bucks
NBA,bakervi01,"1,065,300 ",1994-95,1995,1994,Milwaukee Bucks
NBA,bakervi01,"3,765,000 ",1995-96,1996,1995,Milwaukee Bucks
NBA,bakervi01,"3,765,000 ",1996-97,1997,1996,Milwaukee Bucks
NBA,bakervi01,"4,064,373 ",1997-98,1998,1997,Seattle SuperSonics
NBA,bakervi01,"4,264,000 ",1998-99,1999,1998,Seattle SuperSonics
NBA,bakervi01,"9,000,000 ",1999-00,2000,1999,Seattle SuperSonics
NBA,bakervi01,"10,130,000 ",2000-01,2001,2000,Seattle SuperSonics
NBA,bakervi01,"11,250,000 ",2001-02,2002,2001,Seattle SuperSonics
NBA,bakervi01,"12,375,000 ",2002-03,2003,2002,Boston Celtics
NBA,bakervi01,"13,500,000 ",2003-04,2004,2003,Boston Celtics
NBA,bakervi01,"5,333,333 ",2004-05,2005,2004,Boston Celtics
NBA,bakervi01,"3,500,000 ",2004-05,2005,2004,New York Knicks
NBA,bakervi01,"5,333,333 ",2005-06,2006,2005,Boston Celtics
NBA,bakervi01,"3,850,000 ",2005-06,2006,2005,Houston Rockets
NBA,bakervi01,"5,243,334 ",2006-07,2007,2006,Boston Celtics
NBA,bakervi01,"86,221 ",2006-07,2007,2006,Minnesota Timberwolves
NBA,balkmre01,"1,191,240 ",2006-07,2007,2006,New York Knicks
NBA,balkmre01,"1,280,640 ",2007-08,2008,2007,New York Knicks
NBA,balkmre01,"1,369,920 ",2008-09,2009,2008,Denver Nuggets
NBA,balkmre01,"2,112,417 ",2009-10,2010,2009,Denver Nuggets
NBA,balkmre01,"1,675,000 ",2010-11,2011,2010,New York Knicks
NBA,balkmre01,"1,675,000 ",2011-12,2012,2011,New York Knicks
NBA,balkmre01,"1,675,000 ",2012-13,2013,2012,New York Knicks
NBA,balllo01,"6,286,560 ",2017-18,2018,2017,Los Angeles Lakers
NBA,ballagr01,"350,000 ",1984-85,1985,1984,Washington Bullets
NBA,ballagr01,"520,833 ",1985-86,1986,1985,Golden State Warriors
NBA,banksge01,"265,000 ",1984-85,1985,1984,San Antonio Spurs
NBA,banksge01,"225,000 ",1985-86,1986,1985,Chicago Bulls
NBA,banksma01,"1,499,400 ",2003-04,2004,2003,Boston Celtics
NBA,banksma01,"1,611,840 ",2004-05,2005,2004,Boston Celtics
NBA,banksma01,"1,724,280 ",2005-06,2006,2005,Boston Celtics
NBA,banksma01,"3,672,414 ",2006-07,2007,2006,Phoenix Suns
NBA,banksma01,"3,966,207 ",2007-08,2008,2007,Miami Heat
NBA,banksma01,"4,260,000 ",2008-09,2009,2008,Toronto Raptors
NBA,banksma01,"4,553,793 ",2009-10,2010,2009,Toronto Raptors
NBA,banksma01,"4,847,586 ",2010-11,2011,2010,New Orleans Hornets
NBA,bannike01,"105,000 ",1985-86,1986,1985,New York Knicks
NBA,bannike01,"400,000 ",1990-91,1991,1990,Los Angeles Clippers
NBA,bannike01,"50,000 ",1990-91,1991,1990,Utah Jazz
NBA,bannike01,"300,000 ",1991-92,1992,1991,Los Angeles Clippers
NBA,barbole01,"809,280 ",2003-04,2004,2003,Phoenix Suns
NBA,barbole01,"870,000 ",2004-05,2005,2004,Phoenix Suns
