player_id,salary_mm,year,team_name,team_id
pricero01,1.32,2014,Los Angeles Lakers,LAL
pricero01,1.5,2015,Phoenix Suns,PHX
pricero01,2.56,2016,Oklahoma City Thunder,OKC
pricero01,0.47,2016,Phoenix Suns,PHX
pricero01,2.44,2017,Oklahoma City Thunder,OKC
prigipa01,0.47,2012,New York Knicks,NYK
prigipa01,1.59,2013,New York Knicks,NYK
prigipa01,1.66,2014,Houston Rockets,HOU
prigipa01,0.98,2015,Los Angeles Clippers,LAC
prigipa01,1.05,2016,Houston Rockets,HOU
princta01,10.32,2009,Detroit Pistons,DET
princta01,11.15,2010,Detroit Pistons,DET
princta01,6.29,2011,Detroit Pistons,DET
princta01,6.76,2012,Memphis Grizzlies,MEM
princta01,7.24,2013,Memphis Grizzlies,MEM
princta01,7.71,2014,Detroit Pistons,DET
princta01,1.5,2015,Minnesota Timberwolves,MIN
przybjo01,6.86,2009,Portland Trail Blazers,POR
przybjo01,7.41,2010,Charlotte Hornets,CHA
przybjo01,1.15,2011,Portland Trail Blazers,POR
przybjo01,1.35,2012,Milwaukee Bucks,MIL
purviro01,0.16,2017,Orlando Magic,ORL
qizh01,0.82,2017,Houston Rockets,HOU
quartti01,0.1,2017,Houston Rockets,HOU
quinnch01,1.06,2009,Brooklyn Nets,BKN
quinnch01,0.86,2010,San Antonio Spurs,SAN
rabbiv01,0.95,2017,Memphis Grizzlies,MEM
radmavl01,6.47,2009,Golden State Warriors,GSW
radmavl01,6.88,2010,Golden State Warriors,GSW
radmavl01,1.35,2011,Atlanta Hawks,ATL
radmavl01,1.35,2012,Chicago Bulls,CHI
radulmi01,0.3,2014,Los Angeles Clippers,LAC
radulmi01,0.1,2014,Minnesota Timberwolves,MIN
radulmi01,0.3,2015,Los Angeles Clippers,LAC
radulmi01,0.3,2016,Los Angeles Clippers,LAC
radulmi01,0.25,2017,Los Angeles Clippers,LAC
randlch01,0.3,2016,Philadelphia 76ers,PHI
randlch01,0.24,2016,New York Knicks,NYK
randlju01,3,2014,Los Angeles Lakers,LAL
randlju01,3.13,2015,Los Angeles Lakers,LAL
randlju01,3.27,2016,Los Angeles Lakers,LAL
randlju01,4.15,2017,Los Angeles Lakers,LAL
randoan01,1.84,2009,Golden State Warriors,GSW
randoan01,1.97,2010,Minnesota Timberwolves,MIN
randoan01,2.91,2011,Minnesota Timberwolves,MIN
randoan01,1.67,2012,Denver Nuggets,DEN
randoan01,1.75,2013,Denver Nuggets,DEN
randoan01,1.83,2014,Orlando Magic,ORL
randosh01,0.26,2009,Miami Heat,MIA
randosh01,0.09,2009,Portland Trail Blazers,POR
randosh01,1.23,2014,Denver Nuggets,DEN
randoza01,16,2009,Memphis Grizzlies,MEM
randoza01,17.67,2010,Memphis Grizzlies,MEM
randoza01,15.2,2011,Memphis Grizzlies,MEM
randoza01,16.5,2012,Memphis Grizzlies,MEM
randoza01,17.8,2013,Memphis Grizzlies,MEM
randoza01,16.5,2014,Memphis Grizzlies,MEM
randoza01,9.64,2015,Memphis Grizzlies,MEM
randoza01,10.36,2016,Memphis Grizzlies,MEM
randoza01,12.31,2017,Sacramento Kings,SAC
rathaxa01,0.05,2017,Memphis Grizzlies,MEM
ratlith01,1.31,2009,Charlotte Hornets,CHA
ratlith01,1.35,2010,Los Angeles Lakers,LAL
rautian01,0.6,2010,New York Knicks,NYK
rautian01,0.79,2011,Dallas Mavericks,DAL
reddmi01,17.04,2009,Milwaukee Bucks,MIL
reddmi01,18.3,2010,Milwaukee Bucks,MIL
reddmi01,1.31,2011,Phoenix Suns,PHX
redicjj01,2.84,2009,Orlando Magic,ORL
redicjj01,7.25,2010,Orlando Magic,ORL
redicjj01,6.75,2011,Orlando Magic,ORL
redicjj01,6.19,2012,Milwaukee Bucks,MIL
redicjj01,6.3,2013,Los Angeles Clippers,LAC
redicjj01,6.58,2014,Los Angeles Clippers,LAC
redicjj01,6.87,2015,Los Angeles Clippers,LAC
redicjj01,7.38,2016,Los Angeles Clippers,LAC
redicjj01,23,2017,Philadelphia 76ers,PHI
reedda01,0.82,2017,Phoenix Suns,PHX
reedwi02,0.95,2015,Brooklyn Nets,BKN
reedwi02,1.02,2016,Miami Heat,MIA
reedwi02,1.47,2017,Chicago Bulls,CHI
reidry01,0.48,2011,Oklahoma City Thunder,OKC
ricegl02,0.4,2014,Washington Wizards,WAS
richach01,0.04,2009,Chicago Bulls,CHI
richaja01,13.33,2009,Phoenix Suns,PHX
richaja01,14.44,2010,Orlando Magic,ORL
richaja01,5.4,2011,Orlando Magic,ORL
richaja01,5.8,2012,Philadelphia 76ers,PHI
richaja01,6.2,2013,Philadelphia 76ers,PHI
richaja01,6.6,2014,Philadelphia 76ers,PHI
richajo01,0.53,2015,Miami Heat,MIA
richajo01,0.87,2016,Miami Heat,MIA
richajo01,1.47,2017,Miami Heat,MIA
richama01,1.44,2016,Sacramento Kings,SAC
richama01,1.5,2017,Toronto Raptors,TOR
richaqu01,9.35,2009,Miami Heat,MIA
richaqu01,2.27,2010,Orlando Magic,ORL
richaqu01,2.45,2011,Orlando Magic,ORL
richaqu01,2.63,2012,Orlando Magic,ORL
richaqu01,2.81,2013,Orlando Magic,ORL
richaqu01,1.4,2013,Toronto Raptors,TOR
ridnolu01,6.5,2009,Milwaukee Bucks,MIL
ridnolu01,4,2010,Minnesota Timberwolves,MIN
ridnolu01,3.68,2011,Minnesota Timberwolves,MIN
ridnolu01,4,2012,Minnesota Timberwolves,MIN
ridnolu01,4.32,2013,Milwaukee Bucks,MIL
ridnolu01,2.75,2014,Orlando Magic,ORL
riverau01,2.24,2012,New Orleans Hornets,NOP
riverau01,2.34,2013,New Orleans Pelicans,NOP
riverau01,2.44,2014,Los Angeles Clippers,LAC
riverau01,3.1,2015,Los Angeles Clippers,LAC
riverau01,11,2016,Los Angeles Clippers,LAC
riverau01,11.83,2017,Los Angeles Clippers,LAC
roberan03,1.11,2013,Oklahoma City Thunder,OKC
roberan03,1.16,2014,Oklahoma City Thunder,OKC
roberan03,1.21,2015,Oklahoma City Thunder,OKC
roberan03,2.18,2016,Oklahoma City Thunder,OKC
roberan03,9.26,2017,Oklahoma City Thunder,OKC
roberbr01,0.47,2012,New Orleans Hornets,NOP
roberbr01,0.79,2013,New Orleans Pelicans,NOP
roberbr01,2.73,2014,Charlotte Hornets,CHA
roberbr01,2.85,2015,Portland Trail Blazers,POR
roberbr01,1.05,2016,Charlotte Hornets,CHA
robingl02,0.51,2014,Philadelphia 76ers,PHI
robingl02,0.85,2015,Indiana Pacers,IND
robingl02,1.05,2016,Indiana Pacers,IND
robingl02,1.52,2017,Indiana Pacers,IND
robinna01,4,2009,Boston Celtics,BOS
robinna01,4.2,2010,Oklahoma City Thunder,OKC
robinna01,4.5,2011,Oklahoma City Thunder,OKC
robinna01,0.98,2011,Golden State Warriors,GSW
robinna01,1.15,2012,Chicago Bulls,CHI
robinna01,2.02,2013,Denver Nuggets,DEN
robinna01,2.11,2014,Boston Celtics,BOS
robinna01,0.15,2014,Los Angeles Clippers,LAC
robinna01,0.04,2015,New Orleans Pelicans,NOP
robinth01,3.37,2012,Houston Rockets,HOU
robinth01,3.53,2013,Portland Trail Blazers,POR
robinth01,3.68,2014,Philadelphia 76ers,PHI
robinth01,0.98,2015,Brooklyn Nets,BKN
robinth01,1.05,2016,Los Angeles Lakers,LAL
rodrise01,1.89,2009,New York Knicks,NYK
rodrise01,8,2016,Philadelphia 76ers,PHI
rondora01,2.09,2009,Boston Celtics,BOS
rondora01,9.09,2010,Boston Celtics,BOS
rondora01,10.05,2011,Boston Celtics,BOS
rondora01,11,2012,Boston Celtics,BOS
rondora01,11.95,2013,Boston Celtics,BOS
rondora01,12.91,2014,Dallas Mavericks,DAL
rondora01,9.5,2015,Sacramento Kings,SAC
rondora01,14,2016,Chicago Bulls,CHI
rondora01,3.3,2017,New Orleans Pelicans,NOP
rondora01,3,2017,Chicago Bulls,CHI
rosede01,5.18,2009,Chicago Bulls,CHI
rosede01,5.55,2010,Chicago Bulls,CHI
rosede01,6.99,2011,Chicago Bulls,CHI
rosede01,16.4,2012,Chicago Bulls,CHI
rosede01,17.63,2013,Chicago Bulls,CHI
rosede01,18.86,2014,Chicago Bulls,CHI
rosede01,20.09,2015,Chicago Bulls,CHI
rosede01,21.32,2016,New York Knicks,NYK
rosede01,1.36,2017,Cleveland Cavaliers,CLE
rosede01,0.75,2017,Utah Jazz,UTA
rosede01,0.29,2017,Minnesota Timberwolves,MIN
rossqu01,1.03,2009,Washington Wizards,WAS
rossqu01,1.15,2010,Brooklyn Nets,BKN
rosste01,2.56,2012,Toronto Raptors,TOR
rosste01,2.68,2013,Toronto Raptors,TOR
rosste01,2.79,2014,Toronto Raptors,TOR
rosste01,3.55,2015,Toronto Raptors,TOR
rosste01,10,2016,Orlando Magic,ORL
rosste01,10.5,2017,Orlando Magic,ORL
roybr01,3.91,2009,Portland Trail Blazers,POR
roybr01,13.52,2010,Portland Trail Blazers,POR
roybr01,16.03,2011,Portland Trail Blazers,POR
roybr01,16.36,2012,Portland Trail Blazers,POR
roybr01,5.1,2012,Minnesota Timberwolves,MIN
roybr01,19.32,2014,Portland Trail Blazers,POR
roziete01,1.82,2015,Boston Celtics,BOS
roziete01,1.91,2016,Boston Celtics,BOS
roziete01,1.99,2017,Boston Celtics,BOS
rubiori01,3.48,2011,Minnesota Timberwolves,MIN
rubiori01,3.74,2012,Minnesota Timberwolves,MIN
rubiori01,4,2013,Minnesota Timberwolves,MIN
rubiori01,5.07,2014,Minnesota Timberwolves,MIN
rubiori01,12.37,2015,Minnesota Timberwolves,MIN
rubiori01,13.55,2016,Minnesota Timberwolves,MIN
rubiori01,14.28,2017,Utah Jazz,UTA
rudezda01,1.1,2014,Indiana Pacers,IND
rudezda01,1.15,2015,Minnesota Timberwolves,MIN
rudezda01,0.98,2016,Orlando Magic,ORL
rushbr01,1.93,2009,Indiana Pacers,IND
rushbr01,2.07,2010,Indiana Pacers,IND
rushbr01,2.96,2011,Golden State Warriors,GSW
rushbr01,4,2012,Golden State Warriors,GSW
rushbr01,4,2013,Utah Jazz,UTA
rushbr01,1.15,2014,Golden State Warriors,GSW
rushbr01,1.27,2015,Golden State Warriors,GSW
rushbr01,3.5,2016,Minnesota Timberwolves,MIN
rushbr01,0.08,2017,Portland Trail Blazers,POR
rushka01,0.53,2009,Los Angeles Clippers,LAC
russeda01,5.1,2015,Los Angeles Lakers,LAL
russeda01,5.33,2016,Los Angeles Lakers,LAL
russeda01,5.56,2017,Brooklyn Nets,BKN
russewa02,0.37,2011,Detroit Pistons,DET
sabondo01,2.44,2016,Oklahoma City Thunder,OKC
sabondo01,2.55,2017,Indiana Pacers,IND
sacrero01,0.47,2012,Los Angeles Lakers,LAL
sacrero01,0.79,2013,Los Angeles Lakers,LAL
sacrero01,0.92,2014,Los Angeles Lakers,LAL
sacrero01,0.98,2015,Los Angeles Lakers,LAL
salmojo01,5.46,2009,Milwaukee Bucks,MIL
salmojo01,8,2010,Milwaukee Bucks,MIL
salmojo01,8.5,2011,Sacramento Kings,SAC
salmojo01,8.08,2012,Sacramento Kings,SAC
salmojo01,7.58,2013,Sacramento Kings,SAC
salmojo01,2,2014,Phoenix Suns,PHX
salmojo01,1,2014,Atlanta Hawks,ATL
samuesa01,0.5,2010,Cleveland Cavaliers,CLE
samuesa01,0.76,2011,Cleveland Cavaliers,CLE
samuesa01,0.34,2012,Cleveland Cavaliers,CLE
sandela01,1.73,2010,Milwaukee Bucks,MIL
sandela01,1.86,2011,Milwaukee Bucks,MIL
sandela01,1.99,2012,Milwaukee Bucks,MIL
sandela01,3.05,2013,Milwaukee Bucks,MIL
sandela01,11,2014,Milwaukee Bucks,MIL
sandela01,1.87,2015,Milwaukee Bucks,MIL
sandela01,1.87,2016,Milwaukee Bucks,MIL
sandela01,0.21,2016,Cleveland Cavaliers,CLE
sandela01,1.87,2017,Milwaukee Bucks,MIL
saricda01,2.32,2016,Philadelphia 76ers,PHI
saricda01,2.42,2017,Philadelphia 76ers,PHI
satorto01,2.87,2016,Washington Wizards,WAS
satorto01,3,2017,Washington Wizards,WAS
scalabr01,3.41,2009,Boston Celtics,BOS
scalabr01,1.23,2010,Chicago Bulls,CHI
scalabr01,1.35,2011,Chicago Bulls,CHI
schrode01,1.35,2013,Atlanta Hawks,ATL
schrode01,1.69,2014,Atlanta Hawks,ATL
schrode01,1.76,2015,Atlanta Hawks,ATL
schrode01,2.71,2016,Atlanta Hawks,ATL
schrode01,15.5,2017,Atlanta Hawks,ATL
scolalu01,3.38,2009,Houston Rockets,HOU
scolalu01,7.78,2010,Houston Rockets,HOU
scolalu01,8.59,2011,Houston Rockets,HOU
scolalu01,5.26,2012,Houston Rockets,HOU
scolalu01,4.15,2012,Phoenix Suns,PHX
scolalu01,4.51,2013,Indiana Pacers,IND
scolalu01,6.54,2014,Houston Rockets,HOU
scolalu01,6.17,2014,Houston Rockets,HOU
scolalu01,4.87,2014,Indiana Pacers,IND
scolalu01,3,2015,Toronto Raptors,TOR
scolalu01,5,2016,Brooklyn Nets,BKN
scottmi01,0.47,2012,Atlanta Hawks,ATL
scottmi01,0.79,2013,Atlanta Hawks,ATL
scottmi01,3.33,2014,Atlanta Hawks,ATL
scottmi01,3.33,2015,Atlanta Hawks,ATL
scottmi01,3.33,2016,Phoenix Suns,PHX
scottmi01,1.47,2017,Washington Wizards,WAS
sefolth01,2.76,2009,Oklahoma City Thunder,OKC
sefolth01,3.25,2010,Oklahoma City Thunder,OKC
sefolth01,3.3,2011,Oklahoma City Thunder,OKC
sefolth01,3.6,2012,Oklahoma City Thunder,OKC
sefolth01,3.9,2013,Oklahoma City Thunder,OKC
sefolth01,4.15,2014,Atlanta Hawks,ATL
sefolth01,4,2015,Atlanta Hawks,ATL
sefolth01,3.85,2016,Atlanta Hawks,ATL
sefolth01,5.25,2017,Utah Jazz,UTA
selbyjo01,0.55,2011,Memphis Grizzlies,MEM
selbyjo01,0.76,2012,Cleveland Cavaliers,CLE
seldewa01,0.08,2016,Memphis Grizzlies,MEM
seldewa01,0.03,2016,New Orleans Pelicans,NOP
seldewa01,1.31,2017,Memphis Grizzlies,MEM
serapke01,1.56,2010,Washington Wizards,WAS
serapke01,1.68,2011,Washington Wizards,WAS
serapke01,1.8,2012,Washington Wizards,WAS
serapke01,2.76,2013,Washington Wizards,WAS
serapke01,3.9,2014,Washington Wizards,WAS
serapke01,2.8,2015,New York Knicks,NYK
serapke01,1.8,2016,Indiana Pacers,IND
sessira01,3.67,2009,Minnesota Timberwolves,MIN
sessira01,3.96,2010,Cleveland Cavaliers,CLE
sessira01,4.26,2011,Cleveland Cavaliers,CLE
sessira01,5,2012,Charlotte Hornets,CHA
sessira01,5,2013,Charlotte Hornets,CHA
sessira01,2.08,2014,Washington Wizards,WAS
sessira01,2.17,2015,Washington Wizards,WAS
sessira01,6,2016,Charlotte Hornets,CHA
sessira01,1.47,2017,New York Knicks,NYK
sessira01,0.39,2017,Washington Wizards,WAS
shakumu01,0.09,2010,Washington Wizards,WAS
shumpim01,1.56,2011,New York Knicks,NYK
shumpim01,1.68,2012,New York Knicks,NYK
shumpim01,1.7,2013,New York Knicks,NYK
shumpim01,2.62,2014,Cleveland Cavaliers,CLE
shumpim01,9,2015,Cleveland Cavaliers,CLE
shumpim01,9.7,2016,Cleveland Cavaliers,CLE
shumpim01,10.34,2017,Sacramento Kings,SAC
shvedal01,2.93,2012,Minnesota Timberwolves,MIN
shvedal01,3.15,2013,Minnesota Timberwolves,MIN
shvedal01,3.28,2014,New York Knicks,NYK
siakapa01,1.2,2016,Toronto Raptors,TOR
siakapa01,1.31,2017,Toronto Raptors,TOR
siberjo01,0.1,2015,Orlando Magic,ORL
silasxa01,0.07,2017,Boston Celtics,BOS
silerga01,0.47,2010,Phoenix Suns,PHX
silerga01,0.05,2011,Phoenix Suns,PHX
simmobe01,5.9,2016,Philadelphia 76ers,PHI
simmobe01,6.17,2017,Philadelphia 76ers,PHI
simmobo01,10.56,2009,Brooklyn Nets,BKN
simmobo01,0.07,2010,San Antonio Spurs,SAN
simmobo01,0.59,2011,Los Angeles Clippers,LAC
simmojo02,0.53,2015,San Antonio Spurs,SAN
simmojo02,0.87,2016,San Antonio Spurs,SAN
simmojo02,6.3,2017,Orlando Magic,ORL
simshe01,0.92,2014,Philadelphia 76ers,PHI
simshe01,0.16,2015,Brooklyn Nets,BKN
simshe01,0.08,2016,Utah Jazz,UTA
singlky01,1,2012,Detroit Pistons,DET
singlky01,1.05,2013,Detroit Pistons,DET
singlky01,1.09,2014,Oklahoma City Thunder,OKC
singlky01,5,2015,Oklahoma City Thunder,OKC
singlky01,4.84,2016,Oklahoma City Thunder,OKC
singlky01,4.67,2017,Oklahoma City Thunder,OKC
singlch01,1.49,2011,Washington Wizards,WAS
singlch01,1.6,2012,Washington Wizards,WAS
singlch01,1.62,2013,Washington Wizards,WAS
singlja01,1.03,2009,Washington Wizards,WAS
sivape01,0.1,2014,Orlando Magic,ORL
skinnbr01,1.31,2009,Los Angeles Clippers,LAC
skinnbr01,0.27,2010,Milwaukee Bucks,MIL
skinnbr01,0.07,2011,Memphis Grizzlies,MEM
sloando01,0.12,2011,Atlanta Hawks,ATL
sloando01,0.08,2011,New Orleans Hornets,NOP
sloando01,0.25,2012,Cleveland Cavaliers,CLE
sloando01,0.04,2012,New Orleans Hornets,NOP
sloando01,0.88,2013,Indiana Pacers,IND
sloando01,0.95,2014,Indiana Pacers,IND
sloando01,1.02,2015,Brooklyn Nets,BKN
smartma01,3.28,2014,Boston Celtics,BOS
smartma01,3.43,2015,Boston Celtics,BOS
smartma01,3.58,2016,Boston Celtics,BOS
smartma01,4.54,2017,Boston Celtics,BOS
smithcr01,2.5,2009,Los Angeles Clippers,LAC
smithcr01,2.3,2010,Los Angeles Clippers,LAC
smithcr01,0.99,2011,Portland Trail Blazers,POR
smithde03,3.22,2017,Dallas Mavericks,DAL
smithgr02,0.3,2011,Houston Rockets,HOU
smithgr02,0.76,2012,Houston Rockets,HOU
smithgr02,0.88,2013,Houston Rockets,HOU
smithgr02,0.95,2014,Dallas Mavericks,DAL
smithgr02,0.25,2015,Minnesota Timberwolves,MIN
smithis01,0.47,2010,Memphis Grizzlies,MEM
smithis01,0.52,2011,Orlando Magic,ORL
smithis01,0.12,2011,Golden State Warriors,GSW
smithis01,0.85,2012,Milwaukee Bucks,MIL
smithis01,0.95,2013,Milwaukee Bucks,MIL
smithis01,0.98,2014,Philadelphia 76ers,PHI
smithis01,0.98,2014,Houston Rockets,HOU
smithis01,1.1,2015,Philadelphia 76ers,PHI
smithis01,6,2016,Detroit Pistons,DET
smithis01,6,2017,Detroit Pistons,DET
smithjr01,5.51,2009,Denver Nuggets,DEN
smithjr01,6.76,2010,Denver Nuggets,DEN
smithjr01,2.38,2011,New York Knicks,NYK
smithjr01,2.81,2012,New York Knicks,NYK
smithjr01,5.57,2013,New York Knicks,NYK
smithjr01,6.52,2014,Cleveland Cavaliers,CLE
smithjr01,5,2015,Cleveland Cavaliers,CLE
smithjr01,12.8,2016,Cleveland Cavaliers,CLE
smithjr01,13.76,2017,Cleveland Cavaliers,CLE
smithja02,1.42,2009,Philadelphia 76ers,PHI
smithja02,2.19,2010,New Orleans Hornets,NOP
smithja02,2.5,2011,New Orleans Hornets,NOP
smithja02,2.5,2012,New Orleans Hornets,NOP
smithja02,2.5,2013,New Orleans Pelicans,NOP
smithja02,3.28,2014,New York Knicks,NYK
smithja02,4.3,2015,Orlando Magic,ORL
smithja02,5,2016,Washington Wizards,WAS
smithja02,5.23,2017,Washington Wizards,WAS
smithjo02,1.31,2009,Atlanta Hawks,ATL
smithjo02,1.35,2010,Los Angeles Lakers,LAL
smithjo03,10.8,2009,Atlanta Hawks,ATL
smithjo03,11.6,2010,Atlanta Hawks,ATL
smithjo03,12.4,2011,Atlanta Hawks,ATL
smithjo03,13.2,2012,Atlanta Hawks,ATL
smithjo03,13.5,2013,Detroit Pistons,DET
smithjo03,14,2014,Detroit Pistons,DET
smithjo03,2.08,2014,Houston Rockets,HOU
smithjo03,5.4,2015,Detroit Pistons,DET
smithjo03,1.5,2015,Houston Rockets,HOU
smithjo03,5.4,2016,Detroit Pistons,DET
smithjo03,5.33,2017,Detroit Pistons,DET
smithjo03,0.21,2017,New Orleans Pelicans,NOP
smithno01,1.31,2011,Portland Trail Blazers,POR
smithno01,1.4,2012,Portland Trail Blazers,POR
smithru01,0.82,2014,Memphis Grizzlies,MEM
smithru01,0.82,2015,Memphis Grizzlies,MEM
snellto01,1.41,2013,Chicago Bulls,CHI
snellto01,1.47,2014,Chicago Bulls,CHI
snellto01,1.54,2015,Chicago Bulls,CHI
snellto01,2.37,2016,Milwaukee Bucks,MIL
snellto01,9.82,2017,Milwaukee Bucks,MIL
songada01,4.53,2009,New Orleans Hornets,NOP
songada01,4.82,2010,Philadelphia 76ers,PHI
speigma01,1.66,2009,Philadelphia 76ers,PHI
speigma01,1.77,2010,Philadelphia 76ers,PHI
speigma01,2.72,2011,Memphis Grizzlies,MEM
speigma01,4.2,2012,Cleveland Cavaliers,CLE
speigma01,3.5,2013,Golden State Warriors,GSW
speigma01,3.66,2014,Golden State Warriors,GSW
speigma01,3.82,2015,Golden State Warriors,GSW
speigma01,1.4,2016,Los Angeles Clippers,LAC
speigma01,1.47,2017,Orlando Magic,ORL
splitti01,3.4,2010,San Antonio Spurs,SAN
splitti01,3.67,2011,San Antonio Spurs,SAN
splitti01,3.94,2012,San Antonio Spurs,SAN
splitti01,10,2013,San Antonio Spurs,SAN
splitti01,9.25,2014,San Antonio Spurs,SAN
splitti01,8.5,2015,Atlanta Hawks,ATL
splitti01,8.55,2016,Philadelphia 76ers,PHI
stackje01,2,2009,Memphis Grizzlies,MEM
stackje01,0.67,2009,Milwaukee Bucks,MIL
stackje01,0.22,2010,Miami Heat,MIA
stackje01,1.35,2011,Atlanta Hawks,ATL
stackje01,1.35,2012,Brooklyn Nets,BKN
stausni01,2.75,2014,Sacramento Kings,SAC
stausni01,2.87,2015,Philadelphia 76ers,PHI
stausni01,2.99,2016,Philadelphia 76ers,PHI
stausni01,3.81,2017,Brooklyn Nets,BKN
stephdj01,0.04,2016,Memphis Grizzlies,MEM
stephla01,0.75,2010,Indiana Pacers,IND
stephla01,0.81,2011,Indiana Pacers,IND
stephla01,0.87,2012,Indiana Pacers,IND
stephla01,1.01,2013,Indiana Pacers,IND
stephla01,9,2014,Charlotte Hornets,CHA
stephla01,9,2015,Memphis Grizzlies,MEM
stephla01,4,2016,Indiana Pacers,IND
stephla01,1.23,2016,New Orleans Pelicans,NOP
stephla01,0.14,2016,Minnesota Timberwolves,MIN
stephla01,4.18,2017,Indiana Pacers,IND
stephal01,0.06,2015,Los Angeles Clippers,LAC
stephal01,0.03,2015,Memphis Grizzlies,MEM
stevede01,3.89,2009,Dallas Mavericks,DAL
stevede01,4.15,2010,Dallas Mavericks,DAL
stevede01,2.5,2011,Brooklyn Nets,BKN
stevede01,2.24,2012,Atlanta Hawks,ATL
stiemgr01,0.76,2011,Boston Celtics,BOS
stiemgr01,2.58,2012,Minnesota Timberwolves,MIN
stiemgr01,2.68,2013,New Orleans Pelicans,NOP
stiemgr01,0.98,2014,Toronto Raptors,TOR
stockda01,0.03,2014,Sacramento Kings,SAC
stockda01,0.19,2017,Utah Jazz,UTA
stojape01,13.39,2009,New Orleans Hornets,NOP
stojape01,14.9,2010,Toronto Raptors,TOR
stojape01,0.64,2010,Dallas Mavericks,DAL
stokeja01,0.73,2014,Memphis Grizzlies,MEM
stokeja01,0.85,2015,New Orleans Pelicans,NOP
stokeja01,0.15,2016,Denver Nuggets,DEN
stonedi01,0.54,2016,Los Angeles Clippers,LAC
stonedi01,1.31,2017,Atlanta Hawks,ATL
stonedi01,0.05,2017,Chicago Bulls,CHI
stoneju01,0.47,2011,Denver Nuggets,DEN
stoneju01,0.76,2012,Denver Nuggets,DEN
stoneju01,0.05,2016,Indiana Pacers,IND
stoneju01,1.52,2017,Charlotte Hornets,CHA
stoudam01,16.38,2009,Phoenix Suns,PHX
stoudam01,16.49,2010,New York Knicks,NYK
stoudam01,18.22,2011,New York Knicks,NYK
stoudam01,19.95,2012,New York Knicks,NYK
stoudam01,21.68,2013,New York Knicks,NYK
stoudam01,23.41,2014,New York Knicks,NYK
stoudam01,0.49,2014,Dallas Mavericks,DAL
stoudam01,1.5,2015,Miami Heat,MIA
stuckro01,1.81,2009,Detroit Pistons,DET
stuckro01,2.77,2010,Detroit Pistons,DET
stuckro01,8.5,2011,Detroit Pistons,DET
stuckro01,8.5,2012,Detroit Pistons,DET
stuckro01,8.5,2013,Detroit Pistons,DET
stuckro01,1.23,2014,Indiana Pacers,IND
stuckro01,6.5,2015,Indiana Pacers,IND
stuckro01,7,2016,Indiana Pacers,IND
sullija01,1.31,2012,Boston Celtics,BOS
sullija01,1.37,2013,Boston Celtics,BOS
sullija01,1.42,2014,Boston Celtics,BOS
sullija01,2.27,2015,Boston Celtics,BOS
sullija01,5.63,2016,Phoenix Suns,PHX
summeda01,0.46,2009,Detroit Pistons,DET
summeda01,0.76,2010,Detroit Pistons,DET
summeda01,0.3,2011,New Orleans Hornets,NOP
swanica01,1.47,2017,Portland Trail Blazers,POR
sypa01,0.47,2010,Atlanta Hawks,ATL
tatumja01,5.65,2017,Boston Celtics,BOS
tavarwa01,1,2015,Atlanta Hawks,ATL
tavarwa01,1,2016,Atlanta Hawks,ATL
tavarwa01,0.01,2016,Cleveland Cavaliers,CLE
taylois01,0.31,2016,Houston Rockets,HOU
taylois01,1.31,2017,Atlanta Hawks,ATL
tayloje03,0.58,2012,Charlotte Hornets,CHA
tayloje03,0.79,2013,Charlotte Hornets,CHA
tayloje03,0.92,2014,Charlotte Hornets,CHA
tayloje02,0.73,2009,Houston Rockets,HOU
tayloje02,0.78,2010,Sacramento Kings,SAC
tayloty01,0.47,2012,Brooklyn Nets,BKN
tayloty01,0.79,2013,Brooklyn Nets,BKN
teaguje01,1.37,2009,Atlanta Hawks,ATL
teaguje01,1.48,2010,Atlanta Hawks,ATL
teaguje01,1.58,2011,Atlanta Hawks,ATL
teaguje01,2.43,2012,Atlanta Hawks,ATL
teaguje01,8,2013,Atlanta Hawks,ATL
teaguje01,8,2014,Atlanta Hawks,ATL
teaguje01,8,2015,Atlanta Hawks,ATL
teaguje01,8.8,2016,Indiana Pacers,IND
teaguje01,19,2017,Minnesota Timberwolves,MIN
teaguma01,1.03,2012,Chicago Bulls,CHI
teaguma01,1.07,2013,Chicago Bulls,CHI
teaguma01,1.12,2014,Philadelphia 76ers,PHI
teaguma01,0.16,2017,Memphis Grizzlies,MEM
teletmi01,3.09,2012,Brooklyn Nets,BKN
teletmi01,3.23,2013,Brooklyn Nets,BKN
teletmi01,3.37,2014,Brooklyn Nets,BKN
teletmi01,5.5,2015,Phoenix Suns,PHX
teletmi01,10.5,2016,Milwaukee Bucks,MIL
teletmi01,10.5,2017,Milwaukee Bucks,MIL
telfase01,2.5,2009,Cleveland Cavaliers,CLE
telfase01,2.7,2010,Minnesota Timberwolves,MIN
telfase01,1.5,2011,Phoenix Suns,PHX
telfase01,1.57,2012,Toronto Raptors,TOR
telfase01,0.92,2014,Oklahoma City Thunder,OKC
templga01,0.1,2010,Milwaukee Bucks,MIL
templga01,0.07,2010,San Antonio Spurs,SAN
templga01,0.57,2012,Washington Wizards,WAS
templga01,0.92,2013,Washington Wizards,WAS
templga01,0.98,2014,Washington Wizards,WAS
templga01,1.1,2015,Washington Wizards,WAS
templga01,8,2016,Sacramento Kings,SAC
templga01,8,2017,Sacramento Kings,SAC
teodomi01,6,2017,Los Angeles Clippers,LAC
terryja01,9.86,2009,Dallas Mavericks,DAL
